ID,RENDIMIENTO_GLOBAL
781210,bajo
45601,alto
901774,alto
493997,alto
453973,alto
853622,alto
659184,bajo
524235,alto
350663,bajo
379742,alto
265521,alto
34400,alto
422429,alto
542449,bajo
480559,alto
920121,bajo
409060,alto
332281,medio-bajo
460202,bajo
281459,alto
881929,bajo
108782,bajo
986221,alto
919491,bajo
314278,alto
655962,bajo
43326,alto
913017,alto
770208,bajo
100111,medio-bajo
682284,bajo
834670,alto
746837,alto
822539,medio-alto
95074,alto
558252,alto
125122,medio-alto
354572,medio-alto
8286,alto
527520,bajo
528708,alto
447708,alto
714798,medio-alto
677218,alto
834828,alto
847887,alto
243699,alto
19207,medio-alto
560580,alto
660821,bajo
582124,medio-alto
315256,bajo
412853,alto
836107,alto
62498,alto
776805,medio-alto
418480,alto
884561,medio-alto
234623,alto
854366,bajo
509376,alto
837797,alto
668711,alto
46005,bajo
379886,alto
628057,medio-alto
224044,medio-bajo
119563,bajo
677076,bajo
239297,medio-bajo
305226,bajo
422202,alto
504523,medio-bajo
364170,bajo
470144,alto
553178,alto
196632,medio-alto
431461,bajo
445258,alto
633794,medio-bajo
485304,alto
90192,alto
58346,alto
838554,alto
379417,alto
635491,alto
459746,medio-alto
525364,bajo
622489,alto
546366,bajo
353033,bajo
443984,alto
132762,bajo
600597,alto
259313,bajo
312177,medio-bajo
194028,alto
898742,alto
350529,bajo
462798,medio-bajo
524012,alto
178820,medio-bajo
392785,medio-alto
766852,alto
17677,bajo
126900,medio-bajo
948483,bajo
188696,alto
128388,alto
663557,alto
246178,medio-alto
540077,alto
615535,alto
309165,alto
532793,alto
38083,bajo
928246,medio-alto
711285,medio-bajo
521921,alto
583334,alto
911319,alto
515997,alto
873224,alto
245498,alto
567944,bajo
840396,alto
688287,bajo
194580,medio-alto
83121,alto
510320,alto
797539,alto
660559,alto
138000,alto
546788,bajo
843843,alto
601369,alto
958680,medio-alto
228006,medio-bajo
897597,alto
90344,bajo
749222,medio-bajo
84966,alto
935738,alto
192164,medio-alto
265507,alto
118428,alto
616580,bajo
791247,medio-bajo
193805,alto
646562,bajo
720072,medio-alto
126889,alto
470798,bajo
812911,alto
231262,bajo
378227,medio-alto
450822,medio-alto
391354,alto
167189,alto
360454,alto
945094,alto
852145,medio-alto
176548,alto
912758,alto
812146,medio-alto
41413,bajo
940075,alto
873834,alto
488622,alto
349050,alto
826105,bajo
434477,bajo
499275,alto
83361,alto
809425,alto
195891,alto
874748,alto
743142,alto
455732,alto
503756,alto
673617,bajo
141620,alto
180,bajo
253698,medio-alto
568722,bajo
553885,medio-bajo
809153,alto
213978,bajo
597374,bajo
129698,bajo
404049,alto
421550,alto
281602,medio-alto
828178,medio-alto
960203,medio-bajo
553730,bajo
241933,medio-bajo
565006,alto
521266,alto
424875,alto
640296,medio-alto
708835,medio-bajo
149305,alto
930991,bajo
298254,medio-alto
466083,medio-bajo
299175,alto
90474,alto
613192,alto
821541,bajo
758603,medio-bajo
29181,medio-alto
706380,alto
698477,medio-alto
959120,alto
657644,alto
430550,bajo
190500,bajo
840567,alto
354693,medio-bajo
439213,alto
887500,alto
700139,alto
473453,alto
249216,alto
656592,bajo
541008,bajo
141716,bajo
211109,medio-bajo
706439,alto
941499,bajo
543551,bajo
188138,alto
378089,alto
201437,alto
37920,bajo
502290,alto
949941,alto
490845,medio-alto
376093,alto
493611,alto
386899,alto
187381,alto
127082,alto
818200,bajo
83106,alto
965807,bajo
246975,alto
760759,alto
188451,bajo
669209,bajo
788558,bajo
252279,alto
128853,alto
742141,bajo
21670,bajo
271411,bajo
437243,alto
879485,alto
74738,alto
632728,alto
603791,bajo
245321,alto
816493,medio-alto
572310,alto
781442,bajo
394830,alto
30317,alto
98889,alto
16804,alto
860007,bajo
921263,bajo
104916,medio-bajo
818279,medio-alto
744853,medio-alto
186567,alto
483279,alto
185356,bajo
697371,alto
784640,bajo
217202,bajo
987588,alto
362404,alto
12727,alto
645119,alto
628460,medio-alto
881300,alto
56209,alto
937810,alto
953227,alto
104833,alto
511091,medio-alto
103417,bajo
983187,alto
622444,bajo
799113,alto
779682,medio-bajo
358806,alto
72608,bajo
59213,alto
189757,alto
377983,medio-alto
52100,alto
547040,alto
572947,alto
635148,alto
268362,alto
901872,alto
625515,alto
61183,medio-bajo
661266,medio-alto
371626,medio-bajo
242045,alto
300389,alto
694765,medio-bajo
893094,alto
562199,alto
967481,alto
34165,alto
303376,alto
648253,medio-alto
25938,alto
593561,bajo
358971,alto
291722,alto
272717,alto
564930,bajo
792913,medio-bajo
673404,bajo
4316,alto
571151,bajo
102029,alto
213078,bajo
749010,alto
915358,medio-alto
756912,alto
254101,alto
224105,medio-bajo
279682,medio-bajo
180557,alto
145838,alto
241401,alto
759882,medio-alto
973821,bajo
975210,alto
853671,bajo
513706,alto
502845,alto
335667,alto
106454,alto
679507,medio-bajo
156156,alto
549828,bajo
138004,alto
630171,bajo
436821,alto
599015,bajo
370218,alto
849640,bajo
525983,bajo
639140,medio-alto
375871,alto
181258,medio-alto
522344,alto
107620,bajo
636589,alto
822738,alto
258518,medio-alto
388638,bajo
686555,alto
191434,alto
877067,alto
261720,alto
194705,bajo
894549,medio-alto
56257,bajo
636434,bajo
800481,bajo
823526,medio-alto
813884,bajo
71573,alto
739856,alto
433517,alto
102087,alto
357003,alto
306205,medio-bajo
232630,alto
357205,alto
526867,alto
221719,alto
513125,alto
349111,bajo
254491,bajo
222140,bajo
887139,alto
982509,alto
340065,alto
153407,alto
265486,alto
593203,alto
737956,bajo
191775,bajo
733039,alto
845415,alto
845371,alto
856370,alto
634784,medio-alto
871375,bajo
821228,bajo
471833,alto
582885,bajo
398735,alto
726683,alto
273424,alto
188041,alto
51814,bajo
644656,medio-bajo
196993,medio-bajo
571925,alto
534194,bajo
521078,medio-bajo
943185,medio-alto
353220,bajo
426805,bajo
879465,medio-alto
214017,alto
520912,alto
755258,medio-alto
951938,alto
592480,alto
207829,bajo
92534,bajo
930934,bajo
796122,alto
13886,alto
183793,bajo
196673,alto
251170,medio-alto
914824,bajo
11304,medio-alto
156651,alto
286725,alto
548543,alto
337144,alto
790629,alto
95784,medio-alto
859805,bajo
109152,bajo
327858,bajo
926365,medio-bajo
967117,medio-bajo
657958,bajo
633283,alto
287216,alto
486417,alto
897577,bajo
838914,medio-alto
933428,alto
705252,alto
360370,medio-bajo
718122,bajo
202691,alto
914523,alto
353261,alto
455253,alto
434756,alto
925345,alto
350871,alto
2582,alto
840955,bajo
202575,alto
962470,medio-alto
58218,alto
501815,alto
882662,alto
914352,alto
26615,alto
842304,bajo
983239,alto
779174,alto
971912,bajo
239586,bajo
15825,alto
38388,bajo
460101,bajo
589744,bajo
178109,bajo
664849,medio-bajo
48882,bajo
303687,bajo
685229,alto
113455,alto
686214,medio-alto
669804,medio-bajo
135925,alto
303113,alto
608138,alto
641506,bajo
93506,alto
717161,bajo
892454,alto
309740,alto
701151,alto
36425,alto
317240,alto
751010,alto
161154,alto
112728,medio-bajo
818055,bajo
925411,alto
384098,medio-bajo
195097,bajo
734611,medio-bajo
44312,alto
735991,alto
330646,medio-alto
438138,medio-bajo
374237,alto
483209,medio-bajo
667199,alto
505774,bajo
417149,alto
19834,alto
176253,bajo
123313,medio-bajo
436063,bajo
27834,alto
668631,alto
655486,alto
583454,bajo
585557,medio-alto
122377,alto
348552,alto
630702,medio-alto
75972,medio-alto
318690,bajo
173739,alto
184451,alto
399852,medio-bajo
552040,medio-bajo
462867,alto
86031,alto
945678,medio-alto
528032,bajo
249687,medio-bajo
268267,alto
587117,alto
681859,alto
721422,medio-alto
478768,alto
701435,bajo
850639,bajo
83634,medio-alto
660098,medio-alto
543519,bajo
969536,bajo
372317,bajo
95200,alto
192039,medio-bajo
15692,alto
29982,alto
459695,alto
132212,alto
102854,bajo
881324,bajo
307729,alto
213874,alto
843196,alto
21673,alto
197867,bajo
717218,bajo
985470,medio-bajo
179504,bajo
670657,bajo
881264,bajo
209929,medio-alto
278211,alto
396525,alto
607819,bajo
603201,alto
55454,bajo
819454,alto
871650,medio-bajo
814798,bajo
154342,alto
47522,medio-alto
670866,alto
882498,medio-alto
722131,alto
485052,bajo
106990,alto
62567,alto
806217,alto
309760,alto
809045,bajo
459647,alto
843028,alto
922497,alto
426611,alto
928799,alto
110713,bajo
301712,alto
511711,medio-alto
428968,medio-alto
35781,alto
359072,alto
472961,medio-bajo
461924,bajo
328050,bajo
194469,bajo
683507,alto
580168,medio-alto
42137,alto
737685,alto
341782,alto
653326,alto
379782,alto
737713,bajo
958134,medio-bajo
633258,bajo
344775,alto
879462,medio-bajo
447757,medio-alto
224175,alto
463047,bajo
927320,bajo
400962,alto
156116,bajo
702451,bajo
242504,alto
232618,alto
191582,alto
871855,alto
503146,alto
814011,alto
671924,alto
413847,alto
876171,alto
672524,medio-alto
923542,bajo
970251,alto
421951,bajo
103122,alto
328907,bajo
456975,bajo
648905,medio-alto
138253,alto
319961,bajo
535704,bajo
421595,alto
456245,bajo
276139,medio-alto
277789,medio-alto
695846,alto
511333,medio-alto
854225,alto
269066,medio-alto
230656,bajo
740954,alto
944319,bajo
551619,medio-alto
52698,alto
735802,alto
617833,alto
396994,bajo
466524,alto
147598,bajo
17616,bajo
586589,alto
507032,bajo
443691,alto
759435,medio-bajo
894005,alto
837529,alto
348535,bajo
107778,medio-alto
680633,alto
78174,bajo
566047,alto
369273,bajo
679780,alto
474832,bajo
663953,alto
826720,bajo
477259,bajo
941913,bajo
875068,bajo
805223,alto
872426,alto
930995,bajo
693922,bajo
524405,alto
779326,alto
417762,medio-alto
342094,medio-alto
47000,alto
107877,alto
326850,alto
370043,bajo
699355,alto
278258,alto
486444,medio-bajo
565507,alto
705826,alto
917945,bajo
356041,alto
709493,alto
871903,alto
489184,alto
319733,alto
327696,alto
726956,alto
120974,bajo
603060,alto
776587,alto
337096,medio-bajo
733943,alto
47200,bajo
474715,alto
254908,alto
350763,alto
286300,bajo
946874,alto
42682,medio-bajo
318506,medio-alto
471235,alto
289577,medio-alto
711469,bajo
337705,bajo
438580,alto
385974,bajo
180245,alto
781785,bajo
913031,medio-alto
162511,alto
499787,alto
387559,alto
736795,alto
887361,alto
395641,alto
945233,alto
299166,alto
636890,bajo
54287,bajo
812817,alto
231247,alto
389475,bajo
488087,alto
690831,alto
31419,alto
946656,alto
369037,medio-alto
875619,bajo
495717,medio-alto
160788,alto
439637,alto
866716,medio-bajo
955767,alto
12450,medio-bajo
695949,bajo
649280,alto
495454,alto
96713,alto
697474,bajo
357789,alto
356943,alto
426742,bajo
558167,bajo
844343,bajo
168319,bajo
944069,medio-bajo
286661,bajo
888848,alto
110133,medio-alto
869506,alto
136149,medio-alto
667986,alto
50360,alto
549466,alto
161900,alto
256599,alto
303088,alto
100877,bajo
363567,medio-alto
944619,alto
804972,alto
167452,alto
546030,medio-alto
760709,bajo
821186,bajo
945828,alto
184445,alto
308285,bajo
677081,bajo
480138,medio-bajo
700727,bajo
55322,alto
129508,alto
709053,alto
828660,alto
942305,bajo
148753,alto
947283,bajo
402581,bajo
650,bajo
620509,bajo
409848,bajo
680696,alto
291936,medio-bajo
118970,bajo
172644,medio-alto
538513,alto
456157,medio-bajo
785016,alto
847700,bajo
144319,alto
102122,bajo
308670,alto
276138,medio-bajo
28323,alto
203259,bajo
37033,alto
603218,alto
197900,alto
663705,bajo
473008,bajo
404867,alto
561936,bajo
182218,alto
893352,bajo
977127,bajo
970723,bajo
657855,alto
336619,alto
972608,alto
67904,bajo
120105,alto
587095,alto
527773,bajo
127745,alto
345944,alto
321132,medio-bajo
927399,alto
909315,medio-bajo
189487,alto
30848,medio-alto
441400,alto
727536,alto
627572,alto
13206,medio-alto
16891,bajo
462091,alto
724649,bajo
105687,medio-alto
893337,alto
695064,alto
193974,medio-bajo
441971,bajo
412355,medio-bajo
124558,bajo
470076,bajo
693189,alto
108845,medio-alto
607076,alto
853337,alto
472996,alto
288755,alto
402090,medio-bajo
583492,medio-bajo
927820,alto
900859,alto
202401,alto
985861,alto
92493,bajo
86309,alto
662986,bajo
338809,medio-bajo
581534,alto
64237,alto
142431,medio-bajo
249464,alto
683651,medio-alto
289187,alto
922297,alto
764972,alto
389338,alto
301896,alto
315344,alto
849775,alto
642153,bajo
606291,bajo
380512,alto
889335,alto
424411,bajo
506886,alto
834102,alto
167784,alto
111431,bajo
386211,alto
872436,alto
222422,alto
416689,alto
652566,alto
97918,medio-bajo
423439,alto
787494,alto
770195,bajo
795990,bajo
65341,alto
419796,alto
864519,medio-alto
574640,alto
848231,bajo
277427,alto
409597,alto
640591,alto
263895,alto
275422,alto
259459,medio-alto
303481,alto
891785,bajo
931332,medio-bajo
744547,medio-alto
690586,bajo
911258,alto
203339,bajo
528162,bajo
964468,bajo
530010,bajo
478808,alto
605814,bajo
894002,bajo
456445,alto
387272,bajo
439740,alto
932438,alto
587569,bajo
137416,alto
869704,alto
538661,alto
448314,bajo
807486,alto
644054,medio-alto
692176,alto
978642,medio-bajo
23881,alto
256527,bajo
388665,bajo
578554,alto
881700,bajo
291310,alto
234675,alto
245791,medio-alto
97041,medio-bajo
67122,alto
472408,alto
937032,medio-alto
273707,alto
158196,alto
186990,alto
323207,alto
735207,bajo
856095,bajo
51408,alto
315792,alto
257337,alto
593136,bajo
855462,medio-alto
685154,bajo
349270,bajo
414069,alto
209331,medio-bajo
780520,bajo
341975,bajo
595514,alto
343619,alto
475433,bajo
952944,alto
877795,alto
687389,medio-bajo
614896,medio-bajo
543438,medio-alto
289983,alto
68830,alto
130985,bajo
142115,alto
84546,bajo
879839,medio-bajo
657830,bajo
164569,medio-alto
78515,medio-alto
120359,medio-alto
586495,bajo
446428,bajo
793395,alto
230547,alto
693448,medio-alto
704376,medio-alto
37961,alto
889352,bajo
380181,bajo
516809,medio-bajo
297013,bajo
134114,medio-alto
45558,alto
489130,alto
699829,bajo
381752,alto
474292,alto
246524,bajo
399807,bajo
493177,alto
710456,alto
929835,alto
597290,alto
838644,medio-alto
434436,bajo
905544,medio-alto
402775,bajo
181442,bajo
192725,bajo
785372,bajo
955991,bajo
264118,alto
177761,bajo
788452,alto
496223,medio-alto
336213,alto
375055,alto
395213,alto
28389,medio-alto
880660,alto
204029,medio-alto
294076,bajo
827955,medio-bajo
302940,medio-bajo
936991,alto
233173,alto
752945,alto
829669,alto
717801,bajo
482379,medio-bajo
6296,bajo
425396,bajo
354431,alto
160388,medio-bajo
542498,medio-bajo
937397,bajo
739398,alto
38364,alto
439997,alto
125378,alto
954777,alto
855406,alto
158981,alto
866865,alto
39516,alto
660309,alto
892012,alto
104971,alto
895400,medio-alto
966038,alto
596948,medio-alto
573391,alto
549615,alto
73913,alto
432077,alto
562274,alto
57603,alto
104892,medio-alto
517723,bajo
701809,alto
749879,alto
312923,bajo
448605,medio-alto
481273,alto
936281,bajo
297158,bajo
67580,alto
119514,alto
198289,alto
908929,medio-bajo
244741,bajo
297275,medio-alto
663414,alto
800081,alto
786883,alto
437184,alto
579549,medio-alto
221392,medio-bajo
35869,medio-bajo
105678,alto
303494,alto
649044,medio-bajo
847245,alto
97640,bajo
430548,medio-bajo
125336,alto
427226,medio-bajo
462032,bajo
95114,alto
583907,medio-alto
749962,alto
732765,alto
208236,alto
873204,alto
183536,bajo
311448,bajo
179258,medio-alto
243100,alto
306766,alto
714257,alto
64669,bajo
685130,alto
567022,alto
71210,bajo
256969,bajo
672055,alto
877582,alto
541695,bajo
921466,alto
787652,alto
158392,alto
887734,bajo
198898,bajo
538205,alto
906479,bajo
602786,medio-alto
355614,bajo
746005,medio-bajo
615586,bajo
258735,bajo
610996,alto
55392,bajo
378755,alto
190435,alto
376898,alto
481557,bajo
110672,bajo
888739,bajo
966504,alto
751223,bajo
439959,alto
194282,alto
68385,bajo
558789,medio-bajo
605741,medio-bajo
162280,alto
414350,bajo
56671,alto
747632,bajo
158586,alto
396061,alto
368621,medio-alto
690670,bajo
632912,alto
582499,bajo
585014,alto
597605,alto
286889,alto
501093,alto
32648,bajo
435390,alto
810117,bajo
493020,alto
178846,alto
699290,alto
934690,bajo
313145,bajo
724962,medio-alto
811759,alto
873961,alto
498092,alto
616683,alto
535910,bajo
854283,alto
669244,alto
101031,alto
493080,alto
700462,bajo
404224,alto
986595,alto
649074,alto
78048,bajo
984087,alto
570096,bajo
258178,alto
820749,alto
770750,bajo
635382,alto
403038,medio-bajo
858501,alto
608150,medio-bajo
645110,alto
293494,bajo
611254,alto
95378,bajo
723886,alto
837514,alto
261642,alto
141143,alto
150393,alto
854694,alto
144963,medio-alto
734494,alto
742998,medio-alto
93666,alto
761457,medio-alto
148915,medio-bajo
103522,bajo
376560,medio-alto
23336,alto
613699,alto
787648,bajo
430645,bajo
478813,alto
20089,alto
938467,medio-bajo
684377,alto
227215,bajo
599242,medio-bajo
949504,bajo
966698,bajo
621359,medio-alto
284242,alto
516031,medio-bajo
147660,bajo
124869,bajo
835399,medio-alto
573481,bajo
240007,alto
855829,alto
904149,alto
394214,bajo
218360,alto
670087,alto
314996,alto
145329,alto
628655,alto
496534,alto
752419,alto
687800,medio-bajo
384723,medio-alto
613720,alto
67577,bajo
219748,medio-alto
678050,medio-alto
179178,alto
564907,bajo
652451,alto
550304,medio-alto
858298,alto
771979,alto
769367,bajo
248323,medio-bajo
656487,alto
156040,alto
577278,bajo
801881,medio-alto
237989,alto
986207,bajo
904108,alto
264792,alto
628348,alto
712540,medio-bajo
1717,alto
54856,alto
323174,alto
434383,alto
776634,alto
768763,bajo
839502,bajo
843310,alto
69947,alto
286717,medio-alto
101596,alto
551766,alto
383129,alto
203055,bajo
970978,alto
587070,alto
484263,bajo
949730,alto
664666,medio-alto
507130,alto
243352,bajo
129359,bajo
308775,alto
763880,alto
332546,alto
502547,alto
543827,bajo
971750,alto
636788,alto
198464,bajo
976154,alto
226567,medio-alto
847654,medio-alto
98282,alto
681573,alto
616154,bajo
41070,alto
318932,bajo
699050,alto
879731,medio-bajo
268578,alto
844795,medio-bajo
696571,alto
622621,alto
809391,alto
928194,bajo
238725,alto
101545,medio-bajo
23357,alto
577985,bajo
918930,bajo
617595,bajo
306802,bajo
103045,bajo
976934,alto
812594,alto
758100,alto
827722,alto
791555,alto
117257,bajo
645762,medio-alto
778428,alto
176702,alto
159441,alto
669205,bajo
945272,alto
590734,bajo
673547,bajo
904749,alto
468526,medio-alto
653668,medio-alto
360182,alto
797437,alto
673229,alto
955236,bajo
778868,alto
298201,alto
29653,alto
1037,alto
393943,alto
760073,bajo
804243,bajo
43756,alto
740252,bajo
657755,bajo
367,alto
909221,alto
935018,bajo
319096,alto
686013,medio-alto
853891,bajo
696619,alto
820846,alto
442317,alto
965450,medio-alto
736935,alto
707083,alto
927154,alto
796571,alto
764392,bajo
534048,medio-alto
482986,bajo
294248,bajo
260292,alto
470755,alto
647045,alto
461111,alto
317543,bajo
755068,medio-bajo
898399,alto
408127,bajo
788010,bajo
348769,bajo
661523,medio-bajo
207948,bajo
588394,alto
451999,bajo
472925,bajo
587598,medio-bajo
25018,medio-alto
326332,bajo
541254,bajo
501399,alto
333742,alto
981438,bajo
450386,bajo
421067,bajo
543987,medio-bajo
253151,alto
880486,medio-bajo
297397,alto
412160,alto
359340,alto
496546,alto
467800,bajo
133751,alto
480366,medio-alto
867786,bajo
923259,alto
568984,medio-alto
792450,bajo
401935,medio-alto
308647,bajo
424668,alto
517057,bajo
394328,alto
960204,medio-bajo
100734,bajo
686142,alto
818093,alto
241961,bajo
161464,alto
45622,alto
666775,medio-bajo
463049,medio-alto
120496,bajo
368560,medio-alto
357066,alto
395393,medio-bajo
305195,alto
701091,bajo
560899,bajo
171813,bajo
801225,medio-alto
717478,alto
169371,bajo
915228,bajo
264165,alto
162896,alto
676617,alto
431132,bajo
